,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
24378,Bmr012-c2_1418730_1419010,f,Bmr012-c2,fe016,Bmr012,okay .,3,24378
24382,Bmr012-c2_1422950_1423090,f,Bmr012-c2,fe016,Bmr012,oh yeah .,3,24382
24384,Bmr012-c2_1427270_1427670,f,Bmr012-c2,fe016,Bmr012,um ==,3,24384
24386,Bmr012-c2_1430670_1431320,f,Bmr012-c2,fe016,Bmr012,but um ==,3,24386
24450,Bmr012-c4_1582150_1582310,f,Bmr012-c4,me011,Bmr012,so ==,3,24450
24455,Bmr012-c1_1590140_1590850,f,Bmr012-c1,me013,Bmr012,but ==,3,24455
24465,Bmr012-c4_1605170_1605480,f,Bmr012-c4,me011,Bmr012,um ==,3,24465
24501,Bmr012-c4_1697320_1697540,f,Bmr012-c4,me011,Bmr012,so ==,3,24501
24503,Bmr012-c1_1699090_1699460,f,Bmr012-c1,me013,Bmr012,well .,3,24503
24540,Bmr012-c4_1758340_1758580,f,Bmr012-c4,me011,Bmr012,so ==,3,24540
24552,Bmr012-c2_1779030_1779370,f,Bmr012-c2,fe016,Bmr012,i mean ==,3,24552
24561,Bmr012-c2_1785100_1785770,f,Bmr012-c2,fe016,Bmr012,well but ==,3,24561
24572,Bmr012-c1_1795310_1796450,f,Bmr012-c1,me013,Bmr012,no that - no - no .,3,24572
24586,Bmr012-c1_1813450_1814750,f,Bmr012-c1,me013,Bmr012,but - but uh ==,3,24586
24602,Bmr012-c1_1827220_1827540,f,Bmr012-c1,me013,Bmr012,no it ==,3,24602
24611,Bmr012-c1_1842160_1842400,f,Bmr012-c1,me013,Bmr012,so ==,3,24611
24626,Bmr012-c1_1860110_1860490,f,Bmr012-c1,me013,Bmr012,yeah .,3,24626
24637,Bmr012-c1_1874100_1874420,f,Bmr012-c1,me013,Bmr012,no no .,3,24637
24639,Bmr012-c1_1875130_1875650,f,Bmr012-c1,me013,Bmr012,so right .,3,24639
24654,Bmr012-c1_1891320_1892030,f,Bmr012-c1,me013,Bmr012,and - and uh ==,3,24654
24659,Bmr012-c2_1904310_1904430,f,Bmr012-c2,fe016,Bmr012,and ==,3,24659
24663,Bmr012-c1_1912500_1912770,f,Bmr012-c1,me013,Bmr012,yeah .,3,24663
24664,Bmr012-c4_1913340_1913460,f,Bmr012-c4,me011,Bmr012,okay .,3,24664
24701,Bmr012-c8_1959280_1959470,f,Bmr012-c8,fe008,Bmr012,but ==,3,24701
24707,Bmr012-c8_1966270_1966570,f,Bmr012-c8,fe008,Bmr012,yeah .,3,24707
24751,Bmr012-c8_2034110_2036270,f,Bmr012-c8,fe008,Bmr012,and - and uh - then uh ==,3,24751
24762,Bmr012-c8_2068520_2069040,f,Bmr012-c8,fe008,Bmr012,you know - k- ==,3,24762
24763,Bmr012-c8_2069180_2069290,f,Bmr012-c8,fe008,Bmr012,yeah .,3,24763
24769,Bmr012-c1_2088740_2089290,f,Bmr012-c1,me013,Bmr012,okay .,3,24769
24771,Bmr012-c8_2092170_2092350,f,Bmr012-c8,fe008,Bmr012,so ==,3,24771
24804,Bmr012-c4_2133610_2133820,f,Bmr012-c4,me011,Bmr012,so ==,3,24804
24809,Bmr012-c1_2140520_2140800,f,Bmr012-c1,me013,Bmr012,okay .,3,24809
24852,Bmr012-c5_2241880_2242040,f,Bmr012-c5,me001,Bmr012,so ==,3,24852
24855,Bmr012-c1_2246470_2246910,f,Bmr012-c1,me013,Bmr012,okay .,3,24855
24900,Bmr015-c1_0036072_0036422,f,Bmr015-c1,me013,Bmr015,uh ==,3,24900
24921,Bmr015-c1_0064610_0065290,f,Bmr015-c1,me013,Bmr015,uh ==,3,24921
24974,Bmr015-c2_0159488_0160088,f,Bmr015-c2,me011,Bmr015,so - so ==,3,24974
25054,Bmr015-c1_0289512_0292132,f,Bmr015-c1,me013,Bmr015,um - um ==,3,25054
25085,Bmr015-c1_0347371_0347501,f,Bmr015-c1,me013,Bmr015,but ==,3,25085
25094,Bmr015-c1_0354051_0354321,f,Bmr015-c1,me013,Bmr015,but ==,3,25094
25104,Bmr015-c1_0371265_0371415,f,Bmr015-c1,me013,Bmr015,so ==,3,25104
25137,Bmr015-c2_0434878_0434958,f,Bmr015-c2,me011,Bmr015,so ==,3,25137
25148,Bmr015-c1_0445582_0446392,f,Bmr015-c1,me013,Bmr015,um ==,3,25148
25153,Bmr015-c1_0461347_0462287,f,Bmr015-c1,me013,Bmr015,and uh ==,3,25153
25160,Bmr015-c1_0482903_0483003,f,Bmr015-c1,me013,Bmr015,and ==,3,25160
25166,Bmr015-c1_0499004_0499274,f,Bmr015-c1,me013,Bmr015,and ==,3,25166
25168,Bmr015-c1_0502370_0502600,f,Bmr015-c1,me013,Bmr015,so ==,3,25168
25170,Bmr015-c1_0507254_0507564,f,Bmr015-c1,me013,Bmr015,so ==,3,25170
25176,Bmr015-c1_0514207_0514547,f,Bmr015-c1,me013,Bmr015,um ==,3,25176
25236,Bmr015-c2_0583059_0583269,f,Bmr015-c2,me011,Bmr015,so ==,3,25236
25254,Bmr015-c1_0613040_0613700,f,Bmr015-c1,me013,Bmr015,um ==,3,25254
25257,Bmr015-c1_0621542_0621912,f,Bmr015-c1,me013,Bmr015,um ==,3,25257
25259,Bmr015-c1_0625459_0626399,f,Bmr015-c1,me013,Bmr015,uh ==,3,25259
25262,Bmr015-c1_0630048_0630488,f,Bmr015-c1,me013,Bmr015,uh ==,3,25262
25268,Bmr015-c1_0638832_0639610,f,Bmr015-c1,me013,Bmr015,uh uh ==,3,25268
25270,Bmr015-c1_0641074_0641924,f,Bmr015-c1,me013,Bmr015,but um ==,3,25270
25298,Bmr015-c1_0686976_0687646,f,Bmr015-c1,me013,Bmr015,uh ==,3,25298
25302,Bmr015-cb_0691251_0691581,f,Bmr015-cb,me018,Bmr015,i mean ==,3,25302
25305,Bmr015-c1_0698080_0700489,f,Bmr015-c1,me013,Bmr015,um well ==,3,25305
25319,Bmr015-c1_0723624_0723914,f,Bmr015-c1,me013,Bmr015,and ==,3,25319
25325,Bmr015-c1_0734513_0738881,f,Bmr015-c1,me013,Bmr015,so um but um ==,3,25325
25331,Bmr015-c1_0752760_0755039,f,Bmr015-c1,me013,Bmr015,and uh ==,3,25331
25334,Bmr015-c1_0759230_0759420,f,Bmr015-c1,me013,Bmr015,but ==,3,25334
25339,Bmr015-c1_0765723_0766103,f,Bmr015-c1,me013,Bmr015,so ==,3,25339
25354,Bmr015-c1_0788599_0790983,f,Bmr015-c1,me013,Bmr015,and - and uh uh ==,3,25354
25358,Bmr015-c1_0796321_0796441,f,Bmr015-c1,me013,Bmr015,and ==,3,25358
25378,Bmr015-c2_0845733_0846223,f,Bmr015-c2,me011,Bmr015,um ==,3,25378
25395,Bmr015-c2_0883118_0885095,f,Bmr015-c2,me011,Bmr015,uh uh ==,3,25395
25426,Bmr015-c2_0949710_0951500,f,Bmr015-c2,me011,Bmr015,for uh - and uh ==,3,25426
25429,Bmr015-c2_0958823_0959423,f,Bmr015-c2,me011,Bmr015,um ==,3,25429
25439,Bmr015-c2_0988469_0989049,f,Bmr015-c2,me011,Bmr015,and uh ==,3,25439
25443,Bmr015-c2_0997996_0998476,f,Bmr015-c2,me011,Bmr015,um ==,3,25443
25463,Bmr015-c8_1048750_1050300,f,Bmr015-c8,fe008,Bmr015,uh uh ==,3,25463
25491,Bmr015-c8_1137740_1138150,f,Bmr015-c8,fe008,Bmr015,so ==,3,25491
25494,Bmr015-c8_1144200_1144550,f,Bmr015-c8,fe008,Bmr015,and ==,3,25494
25497,Bmr015-c8_1151080_1151460,f,Bmr015-c8,fe008,Bmr015,um ==,3,25497
25502,Bmr015-c8_1164370_1165890,f,Bmr015-c8,fe008,Bmr015,um um ==,3,25502
25522,Bmr015-c5_1219280_1219570,f,Bmr015-c5,mn014,Bmr015,so ==,3,25522
25548,Bmr015-c1_1267090_1267210,f,Bmr015-c1,me013,Bmr015,and ==,3,25548
25557,Bmr015-c3_1292120_1292760,f,Bmr015-c3,mn005,Bmr015,uh ==,3,25557
25561,Bmr015-c3_1298590_1298960,f,Bmr015-c3,mn005,Bmr015,uh ==,3,25561
25563,Bmr015-c3_1319770_1320580,f,Bmr015-c3,mn005,Bmr015,and ==,3,25563
25567,Bmr015-c3_1332400_1333900,f,Bmr015-c3,mn005,Bmr015,huh uh ==,3,25567
25573,Bmr015-c3_1361230_1361670,f,Bmr015-c3,mn005,Bmr015,uh ==,3,25573
25583,Bmr015-c3_1382370_1382460,f,Bmr015-c3,mn005,Bmr015,and ==,3,25583
25589,Bmr015-c5_1389470_1389660,f,Bmr015-c5,mn014,Bmr015,and ==,3,25589
25599,Bmr015-c3_1411960_1413320,f,Bmr015-c3,mn005,Bmr015,and ==,3,25599
25601,Bmr015-c3_1418530_1419370,f,Bmr015-c3,mn005,Bmr015,uh nnn ==,3,25601
25619,Bmr015-c1_1493260_1494740,f,Bmr015-c1,me013,Bmr015,and - and uh ==,3,25619
25622,Bmr015-c1_1501790_1505760,f,Bmr015-c1,me013,Bmr015,but but uh uh uh ==,3,25622
25626,Bmr015-c1_1516130_1517750,f,Bmr015-c1,me013,Bmr015,um uh ==,3,25626
25648,Bmr015-cb_1551100_1553250,f,Bmr015-cb,me018,Bmr015,uh uh ==,3,25648
25650,Bmr015-cb_1555900_1556380,f,Bmr015-cb,me018,Bmr015,um ==,3,25650
25659,Bmr015-c1_1575360_1577940,f,Bmr015-c1,me013,Bmr015,uh a um ==,3,25659
25665,Bmr015-c1_1587410_1589150,f,Bmr015-c1,me013,Bmr015,uh well ==,3,25665
25680,Bmr015-c1_1621740_1622400,f,Bmr015-c1,me013,Bmr015,um ==,3,25680
25689,Bmr015-c1_1648350_1649330,f,Bmr015-c1,me013,Bmr015,but um ==,3,25689
25699,Bmr015-c3_1689640_1690350,f,Bmr015-c3,mn005,Bmr015,uh uh ==,3,25699
25703,Bmr015-c3_1698480_1698870,f,Bmr015-c3,mn005,Bmr015,um ==,3,25703
25718,Bmr015-c1_1741480_1743680,f,Bmr015-c1,me013,Bmr015,um and the uh ==,3,25718
25728,Bmr015-c1_1776000_1777060,f,Bmr015-c1,me013,Bmr015,uh uh ==,3,25728
25730,Bmr015-c1_1781040_1781760,f,Bmr015-c1,me013,Bmr015,um ==,3,25730
25856,Bmr015-c1_2019370_2021540,f,Bmr015-c1,me013,Bmr015,um uh ==,3,25856
25919,Bmr015-c1_2131360_2132170,f,Bmr015-c1,me013,Bmr015,yeah - i - right .,3,25919
25929,Bmr015-c1_2161990_2162120,f,Bmr015-c1,me013,Bmr015,so ==,3,25929
25946,Bmr015-c8_2197160_2197710,f,Bmr015-c8,fe008,Bmr015,and - and ==,3,25946
25952,Bmr015-c8_2205820_2206560,f,Bmr015-c8,fe008,Bmr015,but um ==,3,25952
25981,Bmr015-c1_2288850_2289270,f,Bmr015-c1,me013,Bmr015,so ==,3,25981
25986,Bmr015-c1_2299270_2300350,f,Bmr015-c1,me013,Bmr015,and - and - and ==,3,25986
25998,Bmr015-c1_2323840_2325200,f,Bmr015-c1,me013,Bmr015,but - but - but uh ==,3,25998
26001,Bmr015-cb_2331210_2331670,f,Bmr015-cb,me018,Bmr015,um ==,3,26001
26027,Bmr015-c5_2405120_2405290,f,Bmr015-c5,mn014,Bmr015,but ==,3,26027
26032,Bmr015-c1_2416630_2417810,f,Bmr015-c1,me013,Bmr015,uh um ==,3,26032
26075,Bmr015-c1_2529000_2529190,f,Bmr015-c1,me013,Bmr015,so ==,3,26075
26091,Bmr015-cb_2554860_2555030,f,Bmr015-cb,me018,Bmr015,so ==,3,26091
26119,Bmr016-c8_0008029_0008189,f,Bmr016-c8,me013,Bmr016,and ==,3,26119
26121,Bmr016-c8_0013748_0014438,f,Bmr016-c8,me013,Bmr016,okay ==,3,26121
26122,Bmr016-c4_0014139_0015699,f,Bmr016-c4,me011,Bmr016,okay so um ==,3,26122
26151,Bmr016-c4_0079150_0079710,f,Bmr016-c4,me011,Bmr016,um ==,3,26151
26194,Bmr016-c8_0194310_0196200,f,Bmr016-c8,me013,Bmr016,um do um ==,3,26194
26206,Bmr016-cb_0223762_0224322,f,Bmr016-cb,fe016,Bmr016,um ==,3,26206
26226,Bmr016-cb_0257150_0257650,f,Bmr016-cb,fe016,Bmr016,um ==,3,26226
26249,Bmr016-c8_0298320_0299370,f,Bmr016-c8,me013,Bmr016,and um ==,3,26249
26260,Bmr016-cb_0322240_0323320,f,Bmr016-cb,fe016,Bmr016,so ==,3,26260
26265,Bmr016-c8_0329501_0330836,f,Bmr016-c8,me013,Bmr016,or um ==,3,26265
26304,Bmr016-cb_0414935_0415415,f,Bmr016-cb,fe016,Bmr016,okay- ==,3,26304
26312,Bmr016-cb_0421024_0421234,f,Bmr016-cb,fe016,Bmr016,and ==,3,26312
26345,Bmr016-c8_0479796_0480926,f,Bmr016-c8,me013,Bmr016,but - but uh ==,3,26345
26367,Bmr016-c5_0541651_0541921,f,Bmr016-c5,fe008,Bmr016,and ==,3,26367
26398,Bmr016-c4_0591150_0591390,f,Bmr016-c4,me011,Bmr016,so ==,3,26398
26422,Bmr016-cb_0655853_0656073,f,Bmr016-cb,fe016,Bmr016,and ==,3,26422
26425,Bmr016-cb_0661438_0661648,f,Bmr016-cb,fe016,Bmr016,so ==,3,26425
26439,Bmr016-cb_0700119_0701799,f,Bmr016-cb,fe016,Bmr016,so um ==,3,26439
26459,Bmr016-cb_0726682_0727022,f,Bmr016-cb,fe016,Bmr016,so ==,3,26459
26486,Bmr016-c8_0788102_0788442,f,Bmr016-c8,me013,Bmr016,so ==,3,26486
26525,Bmr016-cb_0843940_0844280,f,Bmr016-cb,fe016,Bmr016,i mean ==,3,26525
26539,Bmr016-cb_0862953_0863053,f,Bmr016-cb,fe016,Bmr016,so ==,3,26539
26571,Bmr016-c8_0900040_0900290,f,Bmr016-c8,me013,Bmr016,yeah .,3,26571
26591,Bmr016-cb_0916995_0917385,f,Bmr016-cb,fe016,Bmr016,so ==,3,26591
26602,Bmr016-c4_0933973_0934213,f,Bmr016-c4,me011,Bmr016,so ==,3,26602
26627,Bmr016-c4_0991950_0992670,f,Bmr016-c4,me011,Bmr016,uh ==,3,26627
26628,Bmr016-c8_0992112_0992522,f,Bmr016-c8,me013,Bmr016,uh ==,3,26628
26644,Bmr016-c3_1000930_1001180,f,Bmr016-c3,me001,Bmr016,so ==,3,26644
26652,Bmr016-c5_1017720_1017840,f,Bmr016-c5,fe008,Bmr016,and ==,3,26652
26673,Bmr016-c4_1077250_1077670,f,Bmr016-c4,me011,Bmr016,um ==,3,26673
26718,Bmr016-cb_1193140_1193650,f,Bmr016-cb,fe016,Bmr016,um ==,3,26718
26758,Bmr016-cb_1240530_1242020,f,Bmr016-cb,fe016,Bmr016,but um ==,3,26758
26788,Bmr016-c2_1305750_1306050,f,Bmr016-c2,me018,Bmr016,so ==,3,26788
26791,Bmr016-c2_1311710_1312020,f,Bmr016-c2,me018,Bmr016,so ==,3,26791
26798,Bmr016-cb_1329760_1330210,f,Bmr016-cb,fe016,Bmr016,so ==,3,26798
26811,Bmr016-c4_1343030_1343260,f,Bmr016-c4,me011,Bmr016,so ==,3,26811
26818,Bmr016-cb_1354230_1354560,f,Bmr016-cb,fe016,Bmr016,um ==,3,26818
26819,Bmr016-cb_1355350_1355630,f,Bmr016-cb,fe016,Bmr016,but ==,3,26819
26840,Bmr016-cb_1383260_1383550,f,Bmr016-cb,fe016,Bmr016,so ==,3,26840
26856,Bmr016-c4_1414080_1414370,f,Bmr016-c4,me011,Bmr016,um ==,3,26856
26901,Bmr016-cb_1468430_1468870,f,Bmr016-cb,fe016,Bmr016,um ==,3,26901
26910,Bmr016-cb_1473930_1474140,f,Bmr016-cb,fe016,Bmr016,so ==,3,26910
26917,Bmr016-c4_1479920_1480130,f,Bmr016-c4,me011,Bmr016,so ==,3,26917
26919,Bmr016-c4_1481030_1481690,f,Bmr016-c4,me011,Bmr016,um ==,3,26919
26933,Bmr016-c4_1507760_1507970,f,Bmr016-c4,me011,Bmr016,so ==,3,26933
26937,Bmr016-c3_1514970_1515710,f,Bmr016-c3,me001,Bmr016,um yeah .,3,26937
26942,Bmr016-c3_1521060_1521780,f,Bmr016-c3,me001,Bmr016,but um ==,3,26942
26945,Bmr016-c3_1524460_1525050,f,Bmr016-c3,me001,Bmr016,but um ==,3,26945
26947,Bmr016-c3_1526300_1526710,f,Bmr016-c3,me001,Bmr016,so ==,3,26947
26970,Bmr016-c4_1553390_1553650,f,Bmr016-c4,me011,Bmr016,so ==,3,26970
26994,Bmr016-c3_1583070_1583520,f,Bmr016-c3,me001,Bmr016,um ==,3,26994
27002,Bmr016-cb_1598160_1598570,f,Bmr016-cb,fe016,Bmr016,so ==,3,27002
27009,Bmr016-cb_1605830_1606150,f,Bmr016-cb,fe016,Bmr016,so ==,3,27009
27011,Bmr016-c8_1611380_1612330,f,Bmr016-c8,me013,Bmr016,i - i - i'm sorry ==,3,27011
27029,Bmr016-cb_1637050_1637640,f,Bmr016-cb,fe016,Bmr016,so ==,3,27029
27039,Bmr016-cb_1649430_1649710,f,Bmr016-cb,fe016,Bmr016,so ==,3,27039
27047,Bmr016-c8_1656920_1657540,f,Bmr016-c8,me013,Bmr016,uuu ==,3,27047
27088,Bmr016-cb_1714930_1715420,f,Bmr016-cb,fe016,Bmr016,you know ==,3,27088
27103,Bmr016-cb_1749500_1750470,f,Bmr016-cb,fe016,Bmr016,so ==,3,27103
27115,Bmr016-c8_1763800_1763990,f,Bmr016-c8,me013,Bmr016,but ==,3,27115
27174,Bmr016-cb_1846430_1846970,f,Bmr016-cb,fe016,Bmr016,um ==,3,27174
27199,Bmr016-c3_1881870_1882050,f,Bmr016-c3,me001,Bmr016,so ==,3,27199
27209,Bmr016-c8_1895910_1896300,f,Bmr016-c8,me013,Bmr016,so @@ ==,3,27209
27222,Bmr016-c5_1940960_1943060,f,Bmr016-c5,fe008,Bmr016,and um so ==,3,27222
27290,Bmr016-c5_2097420_2097740,f,Bmr016-c5,fe008,Bmr016,um ==,3,27290
27444,Bmr016-c5_2404140_2405160,f,Bmr016-c5,fe008,Bmr016,so - and - and um ==,3,27444
27457,Bmr016-c5_2429810_2430460,f,Bmr016-c5,fe008,Bmr016,and um ==,3,27457
27477,Bmr016-cb_2445990_2446330,f,Bmr016-cb,fe016,Bmr016,so ==,3,27477
27514,Bmr016-c4_2475870_2475980,f,Bmr016-c4,me011,Bmr016,so ==,3,27514
27534,Bmr016-c5_2486650_2486880,f,Bmr016-c5,fe008,Bmr016,so ==,3,27534
27573,Bmr016-c3_2548830_2549020,f,Bmr016-c3,me001,Bmr016,but ==,3,27573
27588,Bmr016-cb_2565960_2566200,f,Bmr016-cb,fe016,Bmr016,yeah .,3,27588
27596,Bmr016-cb_2573220_2573420,f,Bmr016-cb,fe016,Bmr016,and ==,3,27596
27606,Bmr016-c5_2592540_2592730,f,Bmr016-c5,fe008,Bmr016,but ==,3,27606
27707,Bmr016-cb_2703240_2704160,f,Bmr016-cb,fe016,Bmr016,so anyway ==,3,27707
27734,Bmr016-c5_2741750_2743500,f,Bmr016-c5,fe008,Bmr016,but um uh ==,3,27734
27746,Bmr016-c5_2764020_2764500,f,Bmr016-c5,fe008,Bmr016,okay well ==,3,27746
27788,Bmr016-c3_2806460_2806760,f,Bmr016-c3,me001,Bmr016,anyway ==,3,27788
27810,Bmr016-c2_2831690_2831800,f,Bmr016-c2,me018,Bmr016,so ==,3,27810
27827,Bmr016-c4_2862360_2863160,f,Bmr016-c4,me011,Bmr016,uh ==,3,27827
27860,Bmr016-c3_2898500_2898720,f,Bmr016-c3,me001,Bmr016,but ==,3,27860
27925,Bmr016-cb_2997240_2997500,f,Bmr016-cb,fe016,Bmr016,but ==,3,27925
27933,Bmr016-cb_3006520_3006830,f,Bmr016-cb,fe016,Bmr016,so ==,3,27933
27991,Bmr016-c4_3093180_3093670,f,Bmr016-c4,me011,Bmr016,anyway ==,3,27991
28046,Bmr016-c5_3167950_3168620,f,Bmr016-c5,fe008,Bmr016,and um ==,3,28046
28121,Bmr016-cb_3308870_3309130,f,Bmr016-cb,fe016,Bmr016,but ==,3,28121
28148,Bmr016-c5_3381610_3381920,f,Bmr016-c5,fe008,Bmr016,and ==,3,28148
28167,Bmr016-cb_3420970_3421140,f,Bmr016-cb,fe016,Bmr016,or ==,3,28167
28188,Bmr016-cb_3461510_3461890,f,Bmr016-cb,fe016,Bmr016,um ==,3,28188
28195,Bmr016-cb_3470020_3470150,f,Bmr016-cb,fe016,Bmr016,and ==,3,28195
28196,Bmr016-cb_3471010_3471590,f,Bmr016-cb,fe016,Bmr016,so ==,3,28196
28210,Bmr016-c5_3500650_3500900,f,Bmr016-c5,fe008,Bmr016,so ==,3,28210
28211,Bmr016-c2_3502980_3503540,f,Bmr016-c2,me018,Bmr016,uh ==,3,28211
28243,Bmr016-cb_3544930_3545200,f,Bmr016-cb,fe016,Bmr016,so ==,3,28243
28285,Bmr016-c5_3641800_3642510,f,Bmr016-c5,fe008,Bmr016,and um ==,3,28285
28333,Bmr016-c4_3740820_3740880,f,Bmr016-c4,me011,Bmr016,so ==,3,28333
28341,Bmr016-c5_3771960_3772380,f,Bmr016-c5,fe008,Bmr016,and ==,3,28341
28356,Bmr016-c3_3795080_3797710,f,Bmr016-c3,me001,Bmr016,um so ==,3,28356
28366,Bmr016-c3_3818430_3819130,f,Bmr016-c3,me001,Bmr016,um ==,3,28366
28377,Bmr016-c2_3845040_3845400,f,Bmr016-c2,me018,Bmr016,um ==,3,28377
28379,Bmr016-c2_3846340_3846850,f,Bmr016-c2,me018,Bmr016,so ==,3,28379
28410,Bmr016-c3_3905640_3906030,f,Bmr016-c3,me001,Bmr016,um ==,3,28410
28411,Bmr016-c3_3907830_3908370,f,Bmr016-c3,me001,Bmr016,so yeah .,3,28411
28415,Bmr016-c3_3913350_3913510,f,Bmr016-c3,me001,Bmr016,so ==,3,28415
28504,Bmr020-c0_0111991_0112351,f,Bmr020-c0,me011,Bmr020,uh ==,3,28504
28511,Bmr020-c5_0141106_0141506,f,Bmr020-c5,me013,Bmr020,so ==,3,28511
28517,Bmr020-ca_0148779_0149319,f,Bmr020-ca,mn017,Bmr020,um ==,3,28517
28518,Bmr020-ca_0149319_0149619,f,Bmr020-ca,mn017,Bmr020,but ==,3,28518
28521,Bmr020-c0_0153089_0153339,f,Bmr020-c0,me011,Bmr020,yeah .,3,28521
28525,Bmr020-ca_0157267_0157587,f,Bmr020-ca,mn017,Bmr020,so ==,3,28525
28535,Bmr020-c0_0171727_0171977,f,Bmr020-c0,me011,Bmr020,uh ==,3,28535
28536,Bmr020-ca_0172010_0172540,f,Bmr020-ca,mn017,Bmr020,but u- ==,3,28536
28548,Bmr020-c0_0190870_0191530,f,Bmr020-c0,me011,Bmr020,and uh ==,3,28548
28552,Bmr020-c0_0196600_0196990,f,Bmr020-c0,me011,Bmr020,um ==,3,28552
28566,Bmr020-c1_0209016_0209166,f,Bmr020-c1,mn014,Bmr020,yeah .,3,28566
28569,Bmr020-c2_0210699_0210779,f,Bmr020-c2,fe008,Bmr020,yeah .,3,28569
28573,Bmr020-c0_0212953_0213263,f,Bmr020-c0,me011,Bmr020,so ==,3,28573
28577,Bmr020-c5_0214540_0214760,f,Bmr020-c5,me013,Bmr020,well ==,3,28577
28580,Bmr020-ca_0217781_0218031,f,Bmr020-ca,mn017,Bmr020,well ==,3,28580
28610,Bmr020-c5_0248950_0249190,f,Bmr020-c5,me013,Bmr020,but ==,3,28610
28614,Bmr020-c5_0254840_0255040,f,Bmr020-c5,me013,Bmr020,well .,3,28614
28620,Bmr020-c5_0259360_0259490,f,Bmr020-c5,me013,Bmr020,but ==,3,28620
28622,Bmr020-c5_0262379_0262819,f,Bmr020-c5,me013,Bmr020,um ==,3,28622
28624,Bmr020-ca_0267184_0267704,f,Bmr020-ca,mn017,Bmr020,um ==,3,28624
28628,Bmr020-ca_0270484_0270884,f,Bmr020-ca,mn017,Bmr020,uh ==,3,28628
28632,Bmr020-ca_0277715_0278095,f,Bmr020-ca,mn017,Bmr020,um ==,3,28632
28642,Bmr020-ca_0311143_0311523,f,Bmr020-ca,mn017,Bmr020,um ==,3,28642
28644,Bmr020-ca_0314760_0315360,f,Bmr020-ca,mn017,Bmr020,uh ==,3,28644
28650,Bmr020-ca_0329561_0329981,f,Bmr020-ca,mn017,Bmr020,so ==,3,28650
28663,Bmr020-ca_0370550_0370940,f,Bmr020-ca,mn017,Bmr020,so ==,3,28663
28680,Bmr020-c0_0390036_0390346,f,Bmr020-c0,me011,Bmr020,well ==,3,28680
28681,Bmr020-ca_0390310_0390740,f,Bmr020-ca,mn017,Bmr020,well ==,3,28681
28683,Bmr020-c0_0391490_0392197,f,Bmr020-c0,me011,Bmr020,also ==,3,28683
28684,Bmr020-c1_0391884_0392104,f,Bmr020-c1,mn014,Bmr020,but ==,3,28684
28694,Bmr020-c1_0396492_0396842,f,Bmr020-c1,mn014,Bmr020,so ==,3,28694
28705,Bmr020-c0_0418510_0418690,f,Bmr020-c0,me011,Bmr020,but ==,3,28705
28740,Bmr020-ca_0463200_0463660,f,Bmr020-ca,mn017,Bmr020,so ==,3,28740
28751,Bmr020-c0_0474340_0474530,f,Bmr020-c0,me011,Bmr020,so ==,3,28751
28760,Bmr020-ca_0501891_0502221,f,Bmr020-ca,mn017,Bmr020,anyway .,3,28760
28774,Bmr020-ca_0550810_0551320,f,Bmr020-ca,mn017,Bmr020,uh ==,3,28774
28784,Bmr020-ca_0562392_0562652,f,Bmr020-ca,mn017,Bmr020,okay .,3,28784
28794,Bmr020-ca_0594330_0594650,f,Bmr020-ca,mn017,Bmr020,so ==,3,28794
28810,Bmr020-ca_0641200_0641730,f,Bmr020-ca,mn017,Bmr020,um ==,3,28810
28818,Bmr020-c5_0664517_0664677,f,Bmr020-c5,me013,Bmr020,and ==,3,28818
28824,Bmr020-ca_0669470_0670220,f,Bmr020-ca,mn017,Bmr020,but you know ==,3,28824
28846,Bmr020-ca_0698340_0698860,f,Bmr020-ca,mn017,Bmr020,um ==,3,28846
28854,Bmr020-c5_0707390_0707640,f,Bmr020-c5,me013,Bmr020,yeah .,3,28854
28863,Bmr020-ca_0720160_0720840,f,Bmr020-ca,mn017,Bmr020,so ==,3,28863
28870,Bmr020-ca_0745330_0745660,f,Bmr020-ca,mn017,Bmr020,so ==,3,28870
28871,Bmr020-ca_0746100_0746380,f,Bmr020-ca,mn017,Bmr020,you know ==,3,28871
28873,Bmr020-ca_0748750_0749230,f,Bmr020-ca,mn017,Bmr020,um ==,3,28873
28889,Bmr020-ca_0771130_0771740,f,Bmr020-ca,mn017,Bmr020,uh ==,3,28889
28892,Bmr020-ca_0785910_0786520,f,Bmr020-ca,mn017,Bmr020,um ==,3,28892
28909,Bmr020-ca_0823610_0824300,f,Bmr020-ca,mn017,Bmr020,um ==,3,28909
28912,Bmr020-ca_0828710_0829330,f,Bmr020-ca,mn017,Bmr020,um u- ==,3,28912
28914,Bmr020-ca_0836360_0836680,f,Bmr020-ca,mn017,Bmr020,um ==,3,28914
28932,Bmr020-ca_0890040_0890810,f,Bmr020-ca,mn017,Bmr020,um ==,3,28932
28948,Bmr020-ca_0952120_0952420,f,Bmr020-ca,mn017,Bmr020,so ==,3,28948
28953,Bmr020-ca_0964970_0965320,f,Bmr020-ca,mn017,Bmr020,so ==,3,28953
28956,Bmr020-ca_0974740_0975120,f,Bmr020-ca,mn017,Bmr020,okay .,3,28956
28961,Bmr020-ca_0984678_0986008,f,Bmr020-ca,mn017,Bmr020,and um ==,3,28961
28970,Bmr020-c3_0999480_0999800,f,Bmr020-c3,me018,Bmr020,uh ==,3,28970
