,speaker,content,block,session,labels,labels_h
1843,Ashley, Look at your fancy notes.,4,3,0,statement
1844,Katya," Oh my God. That was clever. Wow! I want that, too.",4,3,0,statement
1845,Vika, Clever balls.,4,3,0,statement
1846,Katya, Damn.,4,3,0,statement
1847,Ashley, You can see on here where…okay.,4,3,0,statement
1848,Will," You made a lot of effort here. We didn’t work that much, so we’re fine.",4,3,0,statement
1849,Vika, Can I just live my life in peace?,4,3,4,question
1850,Will," No, you can’t.",4,3,0,statement
1851,Ashley, Okay.,4,3,0,statement
1852,Vika, What?,4,3,4,question
1853,Katya, Oh my God!,4,3,0,statement
1854,Will, Oh my God…Cool. Super cool.,4,3,0,statement
1855,Katya, Nobody chose me. You guys are great.,4,3,0,statement
1856,Will, How do you know that nobody chose you?,4,3,4,question
1857,Katya, Nobody is writing to me.,4,3,0,statement
1858,Will," Not yet, but you don’t know. Maybe, there will be something later.",4,3,0,statement
1859,Ashley, I’m getting old. My back hurts from just sitting here.,4,3,0,statement
1860,Will," Same, though.",4,3,0,statement
1861,Will," Just a little sit down for two and a half hours, nbd. What do we have after this?",4,3,4,question
1862,Ashley," // Another survey, so, DeChurch ten after this one.",4,3,0,statement
1863,Vika, //[UI],4,3,0,statement
1864,Will, //Two more surveys.,4,3,0,statement
1865,Vika," Yes, okay. Really? Oh, hello.",4,3,4,question
1866,Will, I wanna be your destination.,4,3,0,statement
1867,Katya," As you work in the first round, so you will rest in the second round.",4,3,0,statement
1868,Will, Yes.,4,3,0,statement
1869,Katya, Nobody chooses you.,4,3,0,statement
1870,Vika, This is for here.,4,3,0,statement
1871,Will, Okay. What are you doing? This? No.,4,3,4,question
1872,Katya, I want to tidy up here. Don’t…,4,3,0,statement
1873,Will," //Katya, please don’t use this thing for it. Seriously?",4,3,4,question
1874,Vika, //Can I live my life in peace?,4,3,4,question
1875,Will, You’re spending our resources.,4,3,0,statement
1876,Katya," [SL] Wipe your hand, at least.",4,3,0,statement
1877,Will," Okay... Okay, very cool. How are you? Let’s go have some coffee. Apparently, we don’t have much work to do today.",4,3,4,question
1878,Katya, We deserve that.,4,3,0,statement
1879,Vika, No!,4,3,0,statement
1880,Katya, Is nobody writing you at all?,4,3,4,question
1881,Vika, They are.,4,3,0,statement
1882,Katya," Oh, they’re writing to me.",4,3,0,statement
1883,Vika, [UI]…Then let’s look.,4,3,0,statement
1884,Will, Science…,4,3,0,statement
1885,Vika," I need these guys, right?",4,3,4,question
1886,Will," See what you’ve done? So much…now, I need to wait for it to dry.",4,3,4,question
1887,Katya, It smells nice. Don’t make stuff up.,4,3,0,statement
1888,Katya," So, this time you didn’t choose me? Now you can’t send it, right?",4,3,4,question
1889,Vika," Okay…Let’s try this here, if…",4,3,0,statement
1890,Will," Somebody will suffer…beep-boop… I want them to watch this video, where it’s like: “Hey, hello. This is William Brown”.",4,3,0,statement
1891,Vika, [UI],4,3,0,statement
1892,Will, It’s year 1998 for us.,4,3,0,statement
1893,Vika," Oh, you also have access to us?",4,3,4,question
1894,Katya, You sent the message around in full circle.,4,3,0,statement
1895,Vika, In full circle.,4,3,0,statement
1896,Katya," Well, that’s true. It keeps circling back to the same people.",4,3,0,statement
1897,Ashley," Oh my God! Hydrogeologist, what are you doing to me?",4,3,4,question
1898,Will, Can you work faster please?,4,3,4,question
1899,Vika, [SL] Nein.,4,3,0,statement
1900,Saleh, Will…,4,3,0,statement
1901,Oleg," Yes, it’s circling around there…",4,3,0,statement
1902,Saleh," Vika, we are sending messages to Ashley.",4,3,0,statement
1903,Ashley, God dang it! Stop!,4,3,0,statement
1904,Vika, Okay… Five minutes?,4,3,4,question
1905,Will, Cool.,4,3,0,statement
1906,Saleh, [SL] That’s it.,4,3,0,statement
1907,Vika, This is for you…,4,3,0,statement
1908,Vika, Back to the structural geologist.,4,3,0,statement
1909,Will, Hm?,4,3,4,question
1910,Vika, Oops.,4,3,0,statement
1911,Will, Damn! Structural geologist is receiving fifteen now…,4,3,0,statement
1912,Ashley, I know. He is struggling.,4,3,0,statement
1913,Oleg, Piping system – it is…piping?,4,3,4,question
1914,Will, Pipes.,4,3,0,statement
1915,Oleg, Pipes.,4,3,0,statement
1916,Vika, Beep-beep.,4,3,0,statement
1917,Katya, Boop-boop.,4,3,0,statement
1918,Will, Sewerage.,4,3,0,statement
1919,Katya," Oh, finally there’s a message.",4,3,0,statement
1920,Will, I’ve got a message. At last.,4,3,0,statement
1921,Vika, Structural geologist is snowed under with messages.,4,3,0,statement
1922,Ashley, Okay.,4,3,0,statement
1923,Vika," The meteorologist, too.",4,3,0,statement
1924,Ashley, [UI],4,3,0,statement
1925,Oleg, Barabashka went…[UI],4,3,0,statement
1926,Ashley, This one is going around in circles.,4,3,0,statement
1927,Vika," Well, okay.",4,3,0,statement
1928,Vika, A minute and a half.,4,3,0,statement
1929,Oleg, Maintenance is just sitting there. Keeping it all to himself.,4,3,0,statement
1930,Oleg, The sedimentologist isn’t working either.,4,3,0,statement
1931,Katya," Yes, I’m a sedimentologist.",4,3,0,statement
1932,Vika, Is it okay for you?,4,3,4,question
1933,Oleg," Geologist, what are we waiting for?",4,3,4,question
1934,Katya," Done. Five, //four, three, two...",4,3,0,statement
1935,Oleg, Two geologists.,4,3,0,statement
1936,Saleh, [SL] He didn’t finish.,4,3,0,statement
1937,Ashley, Last one. What did we get?,4,3,4,question
1938,Ashley, I like this one.,4,3,0,statement
1939,Will, Good job everybody.,4,3,0,statement
1940,Vika, Yes. [UI],4,3,0,statement
1941,Ashley, Great job! Okay.,4,3,0,statement
1942,Saleh, Are we done?,4,3,4,question
1943,Ashley," Well, we have DeChurch ten.",4,3,0,statement
1944,Katya, It was fun.,4,3,0,statement
1945,Oleg, //Do you have unanswered messages left?,4,3,4,question
1946,Will, //It’s just a survey that we do.,4,3,0,statement
1947,Ashley, Yeah.,4,3,2,backchannel
1948,Will, We’re here anyway.,4,3,0,statement
1949,Vika, That a second person //forwarded to me.,4,3,0,statement
1950,Saleh, //DeChurch ten?,4,3,4,question
1951,Ashley," Yeah. So, let me tell you where you guys need to put your recordings. So, I think we can stop.",4,3,0,statement
1952,Oleg, Are we finishing?,4,3,4,question
1953,Will, Yeah. Finishing.,4,3,0,statement
1954,Vika, Yes.,4,3,0,statement
1955,Will, Pressing STOP here.,4,3,0,statement
1956,Ashley, STOP. STOP here.,4,3,0,statement
1957,Will, STOP here.,4,3,0,statement
1958,Katya, STOP here.,4,3,0,statement
1959,Ashley, Here.,4,3,0,statement
1960,Will," No, it’s not STOP. That’s PAUSE.",5,3,0,statement
1961,Vika, This is STOP.,5,3,0,statement
1962,Will, STOP is this one. Why are you pressing it as if you are so cool?,5,3,4,question
1963,Ashley, Okay.,5,3,0,statement
1964,Will," Press here. No, here.",5,3,0,statement
1965,Katya, Like so? That’s it? I press STOP?,5,3,4,question
1966,Vika," No, here.",5,3,0,statement
1967,Will," Yes, I’ve pressed STOP.",5,3,0,statement
1968,Katya," It’s because I’m cool, I’ve pressed STOP.",5,3,0,statement
1969,Ashley," And, I’m pressing STOP for video, too.",5,3,0,statement
1970,Vika, What?,5,3,4,question
1971,Legen,,5,3,0,statement
1972,Saleh, [UI],5,3,0,statement
1973,Oleg, Got it.,5,3,0,statement
1974,Ashley, And don’t minimize…Don’t minimize it.,5,3,0,statement
1975,Oleg, Mhm.,5,3,0,statement
1976,Ashley, Don’t minimize it.,5,3,0,statement
1977,Katya," Oh, oh, oh. I have no space. Hold on, just a second.",5,3,0,statement
1978,Vika, Oopie.,5,3,0,statement
1979,Will," What do you mean, you have no space?",5,3,4,question
1980,Vika," And I can delete the previous recording, by the way, right?",5,3,4,question
1981,Ashley, Continue recording you mean?,5,3,4,question
1982,Vika," I mean, yeah, recording.",5,3,0,statement
1983,Ashley, You continue.,5,3,0,statement
1984,Vika," The previous, I mean.",5,3,0,statement
1985,Ashley," Oh, you can get rid of it, yeah, if it’s on…Yeah.",5,3,0,statement
1986,Ashley," But, I mean, it on your thing anyway.",5,3,0,statement
1987,Katya, I’ll delete it now.,5,3,0,statement
1988,Ashley," Okay. So, everyone starts their video…their audio recording too.",5,3,0,statement
1989,Vika, Yep.,5,3,2,backchannel
1990,Ashley," Okay… Okay. So, again, just like last time, you know, when I count to three, we all say “Mark”.",5,3,0,statement
1991,Vika, Okay.,5,3,0,statement
1992,Oleg, Do you have the recording?,5,3,4,question
1993,Ashley, Yes. I have the recording.,5,3,0,statement
1994,Oleg, Alright. We got it.,5,3,0,statement
1995,Ashley," Okay. So, everybody has their cameras turned on and your audio device turned on.",5,3,0,statement
1996,Ashley, Correct?,5,3,4,question
1997,Will, Is your audio on?,5,3,4,question
1998,Oleg, [SL] Correct.,5,3,0,statement
1999,Ashley, Press the…,5,3,0,statement
2000,Saleh," Which one, this?",5,3,4,question
2001,Ashley, //Yeah.,5,3,1,disruption
2002,Will, //Yeah. Yeah.,5,3,2,backchannel
2003,Ashley," Okay. So, everybody should have a red dot. Yes. Okay. So…",5,3,0,statement
2004,Saleh, Video also?,5,3,4,question
2005,Ashley, Yes.,5,3,0,statement
2006,Oleg, The sixteenth. The sixteenth.,5,3,0,statement
2007,Ashley," And make sure it kind of…Yeah, make sure your face is fully into it. Yeah.",5,3,0,statement
2008,Oleg, The sixteenth.,5,3,0,statement
2009,Ashley," Okay. Okay. So, today is November 16th, 2021. The time is 15:27. It’s mission day twelve. On a count of three: one, two, three. //Mark.",5,3,0,statement
2010,All, //Mark.,5,3,0,statement
2011,Ashley," Okay. So, at this point we can begin to establish connection with Martian analysis group. So, we can write to them on the chat.",5,3,0,statement
2012,Will, What’s happened?,5,3,4,question
2013,Oleg, Are they already communicating with us or not? Or…,5,3,4,question
2014,Will, I haven’t heard anything yet.,5,3,0,statement
2015,Vika," [UI] …Oops, oops, oops. Please, forgive me.",5,3,0,statement
2016,Saleh, What is it?,5,3,4,question
2017,Ashley, He’s asking if we’ve received anything from the Chicago team.,5,3,0,statement
2018,Vika, Guys…,5,3,0,statement
2019,Ashley, Mhm.,5,3,0,statement
2020,Vika, The point number thirty-one four.,5,3,0,statement
2021,Katya, Thirty-one four?,5,3,4,question
2022,Vika, Yes. What do you think?,5,3,4,question
2023,Saleh, Which point?,5,3,4,question
2024,Vika, Thirty-one four.,5,3,0,statement
2025,Katya, You haven’t looked yet?,5,3,4,question
2026,Vika, We have.,5,3,0,statement
2027,Katya," It doesn’t work, right?",5,3,4,question
2028,Vika, It works for me.,5,3,0,statement
2029,Katya, Is it okay for you?,5,3,4,question
2030,Vika, Mhm.,5,3,0,statement
2031,Katya," Perhaps, thirty-two fifteen works for everyone.",5,3,0,statement
2032,Oleg, Just keep it as an extra point.,5,3,0,statement
2033,Katya," Well, okay.",5,3,0,statement
2034,Katya, Oh…,5,3,0,statement
2035,Will," Did you say “thirty”, what?",5,3,4,question
2036,Vika, Thirty-one four.,5,3,0,statement
2037,Katya, The depth is great.,5,3,0,statement
2038,Vika, That’s just wonderful. There’s a lot of water.,5,3,0,statement
2039,Katya," Well, yes, but we will drill it…",5,3,0,statement
2040,Oleg, Thirty-one four?,5,3,4,question
2041,Vika, Yes.,5,3,0,statement
2042,Katya, It’s twice as deep as... the previous point. //Twice as expensive.,5,3,0,statement
2043,Oleg," //Four or fourteen? Vika, is it four or fourteen?",5,3,4,question
2044,Vika, Four.,5,3,0,statement
2045,Vika, No.,5,3,0,statement
2046,Katya, Murky.,5,3,0,statement
2047,Oleg, Too murky.,5,3,0,statement
2048,Katya, Mhm.,5,3,0,statement
2049,Vika, Only forty-four percent. But the rest...there are no impurities at all.,5,3,0,statement
2050,Ashley, But there…it says here that only fifty population is possible.,5,3,0,statement
2051,Oleg, There’s a lot of depth there.,5,3,0,statement
2052,Ashley, So it wouldn’t be that way for a lot of people. Population reached.,5,3,0,statement
2053,Vika, [UI],5,3,0,statement
2054,Katya, That’s for her.,5,3,0,statement
2055,Ashley, For her.,5,3,0,statement
2056,Vika, Oh.,5,3,0,statement
2057,Oleg, There. And the depth is great.,5,3,0,statement
2058,Vika," The depth is great – it means a lot of water and, therefore, there will be enough for more people.",5,3,0,statement
2059,Vika," Do you have a lot of people there [UI]? In that same place, if there’s more than necessary, then it’s just [SL] use.",5,3,0,statement
2060,Oleg," So, cloudy impurities…cloudy impurities [UI]",5,3,0,statement
2061,Katya," Saleh, what do you think about thirty-two fifteen point?",5,3,4,question
2062,Vika, [UI],5,3,0,statement
2063,Saleh, Hm…[UI],5,3,0,statement
2064,Ashley, It’s not bad for me.,5,3,0,statement
2065,Oleg, It’s…,5,3,0,statement
2066,Katya, Not bad?,5,3,4,question
2067,Ashley, Not bad.,5,3,0,statement
2068,Oleg, I…,5,3,0,statement
2069,Will, Which one?,5,3,4,question
2070,Katya, Thirty-two fifteen. Thirty-two fifteen.,5,3,0,statement
2071,Vika, [UI],5,3,0,statement
2072,Katya," For me is not bad either, just, if it’s for everyone…",5,3,0,statement
2073,Oleg," It’s great for me. For me, just one filter can tackle it.",5,3,0,statement
2074,Will, Okay.,5,3,0,statement
2075,Oleg," Yes, it’s…It’s just…",5,3,0,statement
2076,Will," Average water loss. It’s just, there’s a lot of water loss.",5,3,0,statement
2077,Oleg," A lot of water losses, is it high or what?",5,3,4,question
2078,Will," Yes. It’s, like, we want it closer to zero, and this point is seventy-eight. It means that…[UI]…It just means that we lose a lot of water, in general.",5,3,0,statement
2079,Katya," Look, maybe somewhere in this area, but where you will lose less water.",5,3,0,statement
2080,Vika, Yes. I’m looking.,5,3,0,statement
2081,Katya, Something right next to it.,5,3,0,statement
2082,Vika, [UI],5,3,0,statement
2083,Oleg," The only thing is I don’t know how the robots will climb there. It’s a slope. And, there, for meteorologists. Who is responsible for the location? It’s likely…",5,3,0,statement
2084,Katya, Meteorology… Ashley is the meteorological…,5,3,0,statement
2085,Oleg, No. Geologist.,5,3,0,statement
2086,Katya," Oh, geologist. Hydrogeologist.",5,3,0,statement
2087,Oleg, William is a hydrogeologist.,5,3,0,statement
2088,Will," No, it’s Vika.",5,3,0,statement
2089,Katya," No, it’s Vika.",5,3,0,statement
2090,Oleg," Oh, you are a sedimentologist.",5,3,0,statement
2091,Will, Mhm.,5,3,0,statement
2092,Ashley," Nobody…nobody has received a response yet, right?",5,3,4,question
2093,Oleg, No.,5,3,0,statement
2094,Katya, Mhm,5,3,0,statement
2095,Will, Mh-hm.,5,3,0,statement
2096,Ashley, Me neither.,5,3,0,statement
2097,Vika, Nope.,5,3,0,statement
2098,Katya," Also, thirty-two thirteen is a good enough point.",5,3,0,statement
2099,Will, Which one?,5,3,4,question
2100,Katya, Thirty-two thirteen. Thirty-two thirteen. …Thirteen. …Thirteen.,5,3,0,statement
2101,Oleg," Oh, yes! It’s absolutely great.",5,3,0,statement
2102,Katya, We’re looking at thirty-two thirteen.,5,3,0,statement
2103,Vika," Yes, we’re looking [SL] and getting amazed.",5,3,0,statement
2104,Oleg, [UI],5,3,0,statement
2105,Oleg, Rocky terrain.,5,3,0,statement
2106,Vika, Too little water.,5,3,0,statement
2107,Katya, Too little water?,5,3,4,question
2108,Oleg, There’s none there.,5,3,0,statement
2109,Vika, Mhm.,5,3,0,statement
2110,Oleg, But it’s too accurate…,5,3,0,statement
2111,Saleh, Thirty-two what?,5,3,4,question
2112,Katya, Thirteen.,5,3,0,statement
2113,Ashley, Thirty-two thirteen.,5,3,0,statement
2114,Katya, Thirty-two…,5,3,0,statement
2115,Vika," In terms of contamination, it’s perfect, but in terms of the size it’s not very good.",5,3,0,statement
2116,Katya," I just have the lowest parameters. That is, you understand, this is the maximum ... that is, it’s just a reference point, which I can at least approve.",5,3,0,statement
2117,Oleg," For me, it’s great…//great.",5,3,0,statement
2118,Vika, //There will be too little water.,5,3,0,statement
2119,Will," //Yes, and there will be water loss.",5,3,0,statement
2120,Katya," //Is that minimal or just not enough? It’s just that if we have enough, then…",5,3,4,question
2121,Vika," It’s, like, very little.",5,3,0,statement
2122,Oleg," So, there won’t be enough water, right?",5,3,4,question
2123,Katya," I mean, Vika, we need to find exactly something in the middle, so that for everyone...",5,3,0,statement
2124,Vika," Yes, yes, yes, but it’s less than the average.",5,3,0,statement
2125,Katya," Oh, is it less than the average?",5,3,4,question
2126,Vika, Yes.,5,3,0,statement
2127,Katya, Okay. It’s just the lowest point for me. All the indicators of the lowest point.,5,3,0,statement
